person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,debt_to_income_ratio,loan_to_income_ratio,income_band,age_group,employment_stability,credit_history_category,flag_prior_default,flag_high_loan_burden,flag_low_income_high_grade_risk,flag_renter
29,32000,RENT,2.0,EDUCATION,C,7000,14.65,1,0.2188,Y,10,0.032,0.2188,25-50k,26-35,Early(1-3y),Established(5-10y),1,0,0,1
27,38000,RENT,12.0,VENTURE,A,7000,7.66,0,0.1842,N,6,0.0141,0.1842,25-50k,26-35,Stable(7y+),Established(5-10y),0,0,0,1
27,38400,RENT,2.0,MEDICAL,A,7000,7.51,0,0.1823,N,6,0.0137,0.1823,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1
31,39000,RENT,2.0,PERSONAL,C,7000,13.48,0,0.1795,N,9,0.0242,0.1795,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1
35,33000,RENT,4.0,EDUCATION,A,7000,7.9,1,0.2121,N,9,0.0168,0.2121,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1
31,48996,MORTGAGE,0.0,HOMEIMPROVEMENT,D,8500,14.11,1,0.1735,Y,9,0.0245,0.1735,25-50k,26-35,Unstable(<1y),Established(5-10y),1,0,0,0
27,54996,OWN,2.0,HOMEIMPROVEMENT,D,8000,14.11,0,0.1455,Y,9,0.0205,0.1455,50-75k,26-35,Early(1-3y),Established(5-10y),1,0,0,0
29,39996,RENT,3.0,PERSONAL,A,7000,9.32,0,0.175,N,6,0.0163,0.175,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1
29,39996,RENT,3.0,MEDICAL,C,7000,12.84,0,0.175,N,5,0.0225,0.175,25-50k,26-35,Early(1-3y),Building(2-5y),0,0,0,1
28,34000,RENT,2.0,EDUCATION,C,7000,13.49,1,0.2059,Y,5,0.0278,0.2059,25-50k,26-35,Early(1-3y),Building(2-5y),1,0,0,1
33,55000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,3500,10.65,0,0.0636,N,5,0.0068,0.0636,50-75k,26-35,Established(3-7y),Building(2-5y),0,0,0,0
31,40000,RENT,2.0,EDUCATION,B,7000,9.62,0,0.175,N,9,0.0168,0.175,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1
30,55000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,16000,10.99,0,0.2909,N,6,0.032,0.2909,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0
29,40000,RENT,14.0,VENTURE,A,7000,7.14,0,0.175,N,5,0.0125,0.175,25-50k,26-35,Stable(7y+),Building(2-5y),0,0,0,1
27,55000,MORTGAGE,5.0,PERSONAL,A,5000,6.62,0,0.0909,N,6,0.006,0.0909,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
35,40000,RENT,3.0,VENTURE,D,7000,16.07,0,0.175,Y,8,0.0281,0.175,25-50k,26-35,Early(1-3y),Established(5-10y),1,0,0,1
28,40000,RENT,2.0,PERSONAL,A,7000,8.59,0,0.175,N,10,0.015,0.175,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1
31,55000,MORTGAGE,15.0,VENTURE,B,4000,12.42,0,0.0727,N,9,0.009,0.0727,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0
28,55000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,20000,6.62,0,0.3636,N,10,0.0241,0.3636,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
29,55000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,5000,7.49,0,0.0909,N,8,0.0068,0.0909,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0
35,41000,RENT,2.0,EDUCATION,C,7000,13.49,0,0.1707,Y,7,0.023,0.1707,25-50k,26-35,Early(1-3y),Established(5-10y),1,0,0,1
30,55000,MORTGAGE,2.0,EDUCATION,A,11500,7.9,0,0.2091,N,9,0.0165,0.2091,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0
27,41000,RENT,3.0,DEBTCONSOLIDATION,C,7000,12.73,0,0.1707,Y,5,0.0217,0.1707,25-50k,26-35,Early(1-3y),Building(2-5y),1,0,0,1
28,55000,OWN,13.0,PERSONAL,A,18000,7.9,0,0.3273,N,6,0.0259,0.3273,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0
27,35520,RENT,1.0,VENTURE,D,7000,14.91,1,0.1971,Y,8,0.0294,0.1971,25-50k,26-35,Unstable(<1y),Established(5-10y),1,0,0,1
29,41779,RENT,5.0,EDUCATION,A,7000,5.79,0,0.1675,N,10,0.0097,0.1675,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1
27,55000,MORTGAGE,6.0,PERSONAL,A,10000,7.9,0,0.1818,N,6,0.0144,0.1818,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
27,55000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9000,7.51,0,0.1636,N,8,0.0123,0.1636,50-75k,26-35,Unstable(<1y),Established(5-10y),0,0,0,0
31,42000,RENT,2.0,MEDICAL,A,7000,7.9,0,0.1667,N,7,0.0132,0.1667,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1
28,42000,RENT,0.0,VENTURE,B,7000,11.11,0,0.1667,N,6,0.0185,0.1667,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1
33,36000,RENT,5.0,DEBTCONSOLIDATION,A,7000,5.79,1,0.1944,N,5,0.0113,0.1944,25-50k,26-35,Established(3-7y),Building(2-5y),0,0,0,1
28,55000,OWN,0.0,DEBTCONSOLIDATION,D,6700,16.77,0,0.1218,Y,7,0.0204,0.1218,50-75k,26-35,Unstable(<1y),Established(5-10y),1,0,0,0
28,55000,MORTGAGE,7.0,MEDICAL,A,8000,7.49,0,0.1455,N,8,0.0109,0.1455,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
28,55000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,22000,7.49,0,0.4,N,10,0.03,0.4,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
34,55000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,2500,13.49,0,0.0455,N,7,0.0061,0.0455,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
34,55000,MORTGAGE,4.0,EDUCATION,C,7000,13.49,0,0.1273,Y,10,0.0172,0.1273,50-75k,26-35,Established(3-7y),Established(5-10y),1,0,0,0
27,55000,OWN,3.0,EDUCATION,C,4500,13.49,0,0.0818,N,8,0.011,0.0818,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0
29,55000,MORTGAGE,1.0,VENTURE,A,12625,7.9,0,0.2295,N,6,0.0181,0.2295,50-75k,26-35,Unstable(<1y),Established(5-10y),0,0,0,0
31,55000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,8000,7.49,0,0.1455,N,9,0.0109,0.1455,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0
28,43000,RENT,12.0,MEDICAL,A,7000,7.49,0,0.1628,N,8,0.0122,0.1628,25-50k,26-35,Stable(7y+),Established(5-10y),0,0,0,1
29,55000,MORTGAGE,5.0,PERSONAL,A,12000,7.49,0,0.2182,N,6,0.0163,0.2182,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
33,43000,RENT,2.0,EDUCATION,A,7000,7.88,0,0.1628,N,6,0.0128,0.1628,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1
30,55000,MORTGAGE,1.0,PERSONAL,B,6500,10.99,0,0.1182,N,9,0.013,0.1182,50-75k,26-35,Unstable(<1y),Established(5-10y),0,0,0,0
28,55000,MORTGAGE,6.0,EDUCATION,A,2400,7.49,0,0.0436,N,8,0.0033,0.0436,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
27,44000,RENT,2.0,MEDICAL,A,7000,7.14,0,0.1591,N,7,0.0114,0.1591,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1
28,55000,OWN,7.0,VENTURE,A,20000,7.49,0,0.3636,N,6,0.0272,0.3636,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
34,55000,MORTGAGE,3.0,VENTURE,A,12800,5.42,0,0.2327,N,9,0.0126,0.2327,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0
27,44400,RENT,7.0,VENTURE,B,7000,10.0,0,0.1577,N,6,0.0158,0.1577,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1
28,49000,MORTGAGE,11.0,VENTURE,C,8025,13.48,1,0.1638,Y,7,0.0221,0.1638,25-50k,26-35,Stable(7y+),Established(5-10y),1,0,0,0
30,55000,MORTGAGE,0.0,PERSONAL,C,6000,12.99,0,0.1091,Y,6,0.0142,0.1091,50-75k,26-35,Unstable(<1y),Established(5-10y),1,0,0,0
28,55000,MORTGAGE,12.0,MEDICAL,A,7000,7.49,0,0.1273,N,6,0.0095,0.1273,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0
35,55000,MORTGAGE,7.0,EDUCATION,B,1450,10.59,0,0.0264,N,5,0.0028,0.0264,50-75k,26-35,Established(3-7y),Building(2-5y),0,0,0,0
33,55000,MORTGAGE,3.0,MEDICAL,A,1775,7.49,0,0.0323,N,7,0.0024,0.0323,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0
27,45000,RENT,1.0,EDUCATION,A,7000,7.49,0,0.1556,N,9,0.0117,0.1556,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1
28,45000,RENT,3.0,MEDICAL,C,7000,13.43,0,0.1556,Y,7,0.0209,0.1556,25-50k,26-35,Early(1-3y),Established(5-10y),1,0,0,1
34,45000,RENT,3.0,PERSONAL,B,7000,11.86,0,0.1556,N,8,0.0184,0.1556,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1
33,45000,RENT,0.0,VENTURE,B,7000,10.38,0,0.1556,N,8,0.0161,0.1556,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1
30,55000,MORTGAGE,13.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.2182,N,7,0.024,0.2182,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0
31,55000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,12000,7.49,0,0.2182,N,5,0.0163,0.2182,50-75k,26-35,Established(3-7y),Building(2-5y),0,0,0,0
27,39000,RENT,4.0,PERSONAL,C,7000,13.79,1,0.1795,Y,7,0.0248,0.1795,25-50k,26-35,Established(3-7y),Established(5-10y),1,0,0,1
34,46000,RENT,1.0,MEDICAL,A,7000,8.9,0,0.1522,N,8,0.0135,0.1522,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1
29,55000,MORTGAGE,11.0,MEDICAL,B,4000,10.99,0,0.0727,N,6,0.008,0.0727,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0
27,55000,MORTGAGE,3.0,PERSONAL,A,11000,7.49,0,0.2,N,10,0.015,0.2,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0
29,40000,RENT,2.0,DEBTCONSOLIDATION,D,7000,14.91,1,0.175,Y,9,0.0261,0.175,25-50k,26-35,Early(1-3y),Established(5-10y),1,0,0,1
32,49000,MORTGAGE,3.0,MEDICAL,B,11500,10.99,1,0.2347,N,9,0.0258,0.2347,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,0
35,55000,MORTGAGE,14.0,PERSONAL,A,15000,8.49,0,0.2727,N,10,0.0232,0.2727,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0
29,47000,RENT,2.0,EDUCATION,B,7000,10.36,0,0.1489,N,7,0.0154,0.1489,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1
30,49000,MORTGAGE,2.0,PERSONAL,C,16000,13.49,1,0.3265,N,7,0.044,0.3265,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,0
33,48000,RENT,1.0,MEDICAL,B,7000,11.99,0,0.1458,N,8,0.0175,0.1458,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1
29,55000,MORTGAGE,4.0,PERSONAL,B,8000,10.0,0,0.1455,N,6,0.0145,0.1455,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
28,48000,RENT,12.0,MEDICAL,B,7000,11.36,0,0.1458,N,9,0.0166,0.1458,25-50k,26-35,Stable(7y+),Established(5-10y),0,0,0,1
29,55000,MORTGAGE,4.0,PERSONAL,A,3600,6.92,0,0.0655,N,10,0.0045,0.0655,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
30,48409,RENT,4.0,MEDICAL,B,7000,10.99,0,0.1446,N,10,0.0159,0.1446,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1
31,49000,RENT,8.0,DEBTCONSOLIDATION,B,7000,12.69,0,0.1429,N,6,0.0181,0.1429,25-50k,26-35,Stable(7y+),Established(5-10y),0,0,0,1
33,49896,RENT,8.0,MEDICAL,A,7000,7.49,0,0.1403,N,9,0.0105,0.1403,25-50k,26-35,Stable(7y+),Established(5-10y),0,0,0,1
30,50000,RENT,0.0,DEBTCONSOLIDATION,C,7000,14.65,0,0.14,N,9,0.0205,0.14,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1
34,55000,MORTGAGE,6.0,EDUCATION,C,5000,13.43,0,0.0909,Y,10,0.0122,0.0909,50-75k,26-35,Established(3-7y),Established(5-10y),1,0,0,0
35,50000,RENT,4.0,DEBTCONSOLIDATION,B,7000,11.49,0,0.14,N,9,0.0161,0.14,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1
35,55000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,3200,5.79,0,0.0582,N,10,0.0034,0.0582,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0
29,50000,RENT,3.0,DEBTCONSOLIDATION,B,7000,10.99,0,0.14,N,6,0.0154,0.14,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1
28,50000,RENT,0.0,VENTURE,A,7000,6.92,0,0.14,N,9,0.0097,0.14,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1
28,50000,RENT,0.0,EDUCATION,A,7000,8.32,0,0.14,N,5,0.0116,0.14,25-50k,26-35,Unstable(<1y),Building(2-5y),0,0,0,1
29,50400,RENT,6.0,DEBTCONSOLIDATION,A,7000,6.17,0,0.1389,N,8,0.0086,0.1389,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,1
29,55000,MORTGAGE,13.0,MEDICAL,C,8000,13.72,0,0.1455,N,9,0.02,0.1455,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0
29,52000,RENT,13.0,PERSONAL,D,7000,16.77,0,0.1346,N,5,0.0226,0.1346,50-75k,26-35,Stable(7y+),Building(2-5y),0,0,0,1
33,55000,MORTGAGE,5.0,PERSONAL,A,15000,6.54,0,0.2727,N,6,0.0178,0.2727,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
28,52000,RENT,3.0,HOMEIMPROVEMENT,B,7000,11.99,0,0.1346,N,8,0.0161,0.1346,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,1
28,52000,RENT,0.0,DEBTCONSOLIDATION,B,7000,10.99,0,0.1346,N,9,0.0148,0.1346,50-75k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1
27,55000,MORTGAGE,2.0,MEDICAL,B,9600,9.62,0,0.1745,N,9,0.0168,0.1745,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0
31,52249,RENT,7.0,HOMEIMPROVEMENT,A,7000,7.49,0,0.134,N,7,0.01,0.134,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,1
31,55000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,6250,9.99,0,0.1136,N,9,0.0114,0.1136,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0
30,55000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,5.79,0,0.2182,N,10,0.0126,0.2182,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
28,55000,MORTGAGE,5.0,PERSONAL,A,4800,5.79,0,0.0873,N,6,0.0051,0.0873,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
27,55000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,11000,5.42,0,0.2,N,9,0.0108,0.2,50-75k,26-35,Unstable(<1y),Established(5-10y),0,0,0,0
28,53000,RENT,0.0,DEBTCONSOLIDATION,B,7000,9.88,0,0.1321,N,9,0.013,0.1321,50-75k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1
27,53250,RENT,1.0,MEDICAL,B,7000,10.37,0,0.1315,N,6,0.0136,0.1315,50-75k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1
27,55000,MORTGAGE,2.0,VENTURE,D,7000,15.31,0,0.1273,Y,7,0.0195,0.1273,50-75k,26-35,Early(1-3y),Established(5-10y),1,0,0,0
28,48000,RENT,0.0,HOMEIMPROVEMENT,C,7000,12.68,1,0.1458,N,10,0.0185,0.1458,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1
30,55000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,12000,10.38,0,0.2182,N,8,0.0226,0.2182,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0
34,55000,RENT,4.0,MEDICAL,B,7000,8.88,0,0.1273,N,9,0.0113,0.1273,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,1
30,85000,RENT,14.0,PERSONAL,B,7000,10.65,0,0.0824,N,9,0.0088,0.0824,75-100k,26-35,Stable(7y+),Established(5-10y),0,0,0,1
30,85000,RENT,4.0,HOMEIMPROVEMENT,A,7000,8.9,0,0.0824,N,5,0.0073,0.0824,75-100k,26-35,Established(3-7y),Building(2-5y),0,0,0,1
27,85000,RENT,2.0,VENTURE,C,7000,13.99,0,0.0824,Y,9,0.0115,0.0824,75-100k,26-35,Early(1-3y),Established(5-10y),1,0,0,1
29,85000,RENT,3.0,EDUCATION,A,7000,6.92,0,0.0824,N,8,0.0057,0.0824,75-100k,26-35,Early(1-3y),Established(5-10y),0,0,0,1
31,55000,MORTGAGE,2.0,PERSONAL,A,8000,7.14,0,0.1455,N,10,0.0104,0.1455,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0
29,55000,MORTGAGE,3.0,VENTURE,A,6400,7.88,0,0.1164,N,9,0.0092,0.1164,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0
35,90000,RENT,15.0,PERSONAL,B,7000,11.71,0,0.0778,N,9,0.0091,0.0778,75-100k,26-35,Stable(7y+),Established(5-10y),0,0,0,1
32,55000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,6500,13.98,0,0.1182,N,10,0.0165,0.1182,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
28,49000,MORTGAGE,5.0,HOMEIMPROVEMENT,D,19750,15.58,1,0.4031,Y,9,0.0628,0.4031,25-50k,26-35,Established(3-7y),Established(5-10y),1,1,0,0
32,40100,RENT,3.0,EDUCATION,C,7175,12.99,0,0.1789,Y,7,0.0232,0.1789,25-50k,26-35,Early(1-3y),Established(5-10y),1,0,0,1
31,55000,MORTGAGE,0.0,VENTURE,A,4500,7.14,0,0.0818,N,6,0.0058,0.0818,50-75k,26-35,Unstable(<1y),Established(5-10y),0,0,0,0
35,17280,RENT,6.0,VENTURE,D,7200,12.36,1,0.4167,Y,8,0.0515,0.4167,<25k,26-35,Established(3-7y),Established(5-10y),1,1,1,1
27,18200,RENT,8.0,VENTURE,A,7200,7.49,1,0.3956,N,9,0.0296,0.3956,<25k,26-35,Stable(7y+),Established(5-10y),0,0,0,1
32,55000,MORTGAGE,0.0,MEDICAL,C,9000,13.85,0,0.1636,N,10,0.0227,0.1636,50-75k,26-35,Unstable(<1y),Established(5-10y),0,0,0,0
29,55000,OWN,4.0,VENTURE,B,10000,11.36,0,0.1818,N,8,0.0207,0.1818,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
31,55000,OWN,15.0,PERSONAL,A,8000,7.51,0,0.1455,N,8,0.0109,0.1455,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0
31,55000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,15000,11.36,0,0.2727,N,5,0.031,0.2727,50-75k,26-35,Unstable(<1y),Building(2-5y),0,0,0,0
33,55000,OWN,4.0,HOMEIMPROVEMENT,A,12000,7.51,0,0.2182,N,9,0.0164,0.2182,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
29,26400,RENT,4.0,MEDICAL,A,7200,7.49,0,0.2727,N,10,0.0204,0.2727,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1
30,55000,OWN,6.0,EDUCATION,D,21250,15.7,0,0.3864,Y,6,0.0607,0.3864,50-75k,26-35,Established(3-7y),Established(5-10y),1,0,0,0
32,55000,MORTGAGE,16.0,PERSONAL,C,7000,13.48,0,0.1273,Y,8,0.0172,0.1273,50-75k,26-35,Stable(7y+),Established(5-10y),1,0,0,0
34,28800,RENT,0.0,EDUCATION,B,7200,11.99,1,0.25,N,10,0.03,0.25,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1
27,29120,RENT,6.0,MEDICAL,C,7200,13.11,0,0.2473,N,6,0.0324,0.2473,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1
30,55000,OWN,2.0,EDUCATION,B,6500,10.99,0,0.1182,N,9,0.013,0.1182,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0
31,30000,RENT,2.0,PERSONAL,C,7200,15.96,0,0.24,Y,6,0.0383,0.24,25-50k,26-35,Early(1-3y),Established(5-10y),1,0,0,1
29,30000,RENT,4.0,PERSONAL,C,7200,15.27,0,0.24,Y,9,0.0366,0.24,25-50k,26-35,Established(3-7y),Established(5-10y),1,0,0,1
33,30000,RENT,6.0,PERSONAL,B,7200,12.69,1,0.24,N,10,0.0305,0.24,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1
31,30000,RENT,0.0,HOMEIMPROVEMENT,B,7200,10.99,1,0.24,N,10,0.0264,0.24,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1
27,30000,RENT,1.0,PERSONAL,A,7200,7.29,0,0.24,N,7,0.0175,0.24,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1
30,30000,RENT,7.0,DEBTCONSOLIDATION,B,7200,10.36,0,0.24,N,6,0.0249,0.24,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1
29,31000,RENT,1.0,PERSONAL,C,7200,11.03,1,0.2323,N,8,0.0256,0.2323,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1
33,31500,RENT,16.0,MEDICAL,A,7200,5.79,0,0.2286,N,6,0.0132,0.2286,25-50k,26-35,Stable(7y+),Established(5-10y),0,0,0,1
35,55000,MORTGAGE,4.0,EDUCATION,A,8500,7.88,0,0.1545,N,8,0.0122,0.1545,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
35,32000,RENT,3.0,MEDICAL,C,7200,12.61,0,0.225,N,5,0.0284,0.225,25-50k,26-35,Early(1-3y),Building(2-5y),0,0,0,1
29,33000,RENT,2.0,EDUCATION,B,7200,11.71,1,0.2182,N,10,0.0255,0.2182,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1
35,34200,RENT,3.0,EDUCATION,A,7200,6.99,0,0.2105,N,6,0.0147,0.2105,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1
34,35000,RENT,2.0,VENTURE,B,7200,12.42,0,0.2057,N,9,0.0255,0.2057,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1
28,35000,RENT,2.0,MEDICAL,A,7200,7.66,0,0.2057,N,6,0.0158,0.2057,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1
32,55000,OWN,4.0,HOMEIMPROVEMENT,E,15250,16.35,0,0.2773,Y,6,0.0453,0.2773,50-75k,26-35,Established(3-7y),Established(5-10y),1,0,0,0
32,38000,RENT,0.0,EDUCATION,B,7200,10.08,0,0.1895,N,7,0.0191,0.1895,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1
31,55000,OWN,5.0,EDUCATION,D,15850,15.31,0,0.2882,N,7,0.0441,0.2882,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
27,40000,RENT,1.0,VENTURE,C,7200,13.22,0,0.18,N,6,0.0238,0.18,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1
31,40000,RENT,4.0,EDUCATION,A,7200,9.63,0,0.18,N,8,0.0173,0.18,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1
31,40351,RENT,12.0,PERSONAL,A,7200,7.29,0,0.1784,N,9,0.013,0.1784,25-50k,26-35,Stable(7y+),Established(5-10y),0,0,0,1
33,55000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,8000,11.14,0,0.1455,N,9,0.0162,0.1455,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
30,41000,RENT,0.0,PERSONAL,A,7200,7.49,0,0.1756,N,5,0.0132,0.1756,25-50k,26-35,Unstable(<1y),Building(2-5y),0,0,0,1
28,55000,MORTGAGE,4.0,VENTURE,B,10650,11.58,0,0.1936,N,8,0.0224,0.1936,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0
31,41196,RENT,1.0,VENTURE,A,7200,7.9,0,0.1748,N,7,0.0138,0.1748,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1
34,35316,RENT,5.0,MEDICAL,D,7200,14.84,1,0.2039,N,10,0.0303,0.2039,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1
30,42000,RENT,2.0,MEDICAL,B,7200,10.99,0,0.1714,N,6,0.0188,0.1714,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1
27,42504,RENT,2.0,DEBTCONSOLIDATION,B,7200,10.59,0,0.1694,N,6,0.0179,0.1694,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1
29,43108,RENT,7.0,VENTURE,A,7200,6.03,0,0.167,N,7,0.0101,0.167,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1
27,39000,RENT,4.0,DEBTCONSOLIDATION,B,7200,10.65,1,0.1846,N,5,0.0197,0.1846,25-50k,26-35,Established(3-7y),Building(2-5y),0,0,0,1
28,55000,MORTGAGE,2.0,EDUCATION,D,18000,14.11,0,0.3273,N,5,0.0462,0.3273,50-75k,26-35,Early(1-3y),Building(2-5y),0,0,0,0
34,39000,RENT,5.0,HOMEIMPROVEMENT,B,7200,11.71,1,0.1846,N,5,0.0216,0.1846,25-50k,26-35,Established(3-7y),Building(2-5y),0,0,0,1
30,48000,RENT,1.0,EDUCATION,B,7200,10.39,0,0.15,N,8,0.0156,0.15,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1
33,49000,RENT,6.0,MEDICAL,B,7200,12.42,0,0.1469,N,7,0.0182,0.1469,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1
35,50000,RENT,6.0,VENTURE,B,7200,11.99,0,0.144,N,9,0.0173,0.144,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1
27,55000,MORTGAGE,8.0,VENTURE,C,7500,12.22,0,0.1364,Y,6,0.0167,0.1364,50-75k,26-35,Stable(7y+),Established(5-10y),1,0,0,0
28,50000,RENT,4.0,DEBTCONSOLIDATION,B,7200,10.99,0,0.144,N,7,0.0158,0.144,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1
