person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,debt_to_income_ratio,loan_to_income_ratio,income_band,age_group,employment_stability,credit_history_category,flag_prior_default,flag_high_loan_burden,flag_low_income_high_grade_risk,flag_renter,default_probability,credit_risk_score,risk_tier
27,47000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.5319,Y,9,0.0796,0.5319,25-50k,26-35,Early(1-3y),Established(5-10y),1,1,0,0,0.9850782892129192,309,Very High
27,47000,MORTGAGE,11.0,DEBTCONSOLIDATION,G,7750,20.16,1,0.1649,N,7,0.0332,0.1649,25-50k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.9981901798902905,301,Very High
32,39270,RENT,5.0,EDUCATION,C,6800,12.99,0,0.1732,Y,7,0.0225,0.1732,25-50k,26-35,Established(3-7y),Established(5-10y),1,0,0,1,0.4670667546959974,620,Moderate
34,47818,RENT,9.0,MEDICAL,A,6800,6.92,0,0.1422,N,9,0.0098,0.1422,25-50k,26-35,Stable(7y+),Established(5-10y),0,0,0,1,0.2597564826260727,744,Low
31,50000,RENT,4.0,EDUCATION,E,6800,19.29,0,0.136,N,8,0.0262,0.136,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.9203690431258676,348,Very High
32,53000,MORTGAGE,1.0,EDUCATION,C,6800,12.84,0,0.1283,Y,7,0.0165,0.1283,50-75k,26-35,Unstable(<1y),Established(5-10y),1,0,0,0,0.20895851523969103,775,Low
33,45000,RENT,13.0,EDUCATION,C,6800,11.22,1,0.1511,Y,6,0.017,0.1511,25-50k,26-35,Stable(7y+),Established(5-10y),1,0,0,1,0.34920891730036474,690,Low
29,53000,MORTGAGE,3.0,EDUCATION,A,6000,8.0,0,0.1132,N,8,0.0091,0.1132,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0,0.08716594561792064,848,Very Low
31,53000,MORTGAGE,7.0,VENTURE,C,4550,11.03,0,0.0858,Y,6,0.0095,0.0858,50-75k,26-35,Established(3-7y),Established(5-10y),1,0,0,0,0.09470735894569948,843,Very Low
28,53004,MORTGAGE,2.0,HOMEIMPROVEMENT,C,10000,12.98,0,0.1887,N,10,0.0245,0.1887,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0,0.5182924166990797,589,Moderate
28,47004,MORTGAGE,12.0,PERSONAL,C,10000,13.61,1,0.2127,Y,6,0.029,0.2127,25-50k,26-35,Stable(7y+),Established(5-10y),1,0,0,0,0.42074739841876047,648,Moderate
27,53004,MORTGAGE,10.0,EDUCATION,B,5600,11.86,0,0.1057,N,6,0.0125,0.1057,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.15293082490754328,808,Very Low
29,53004,MORTGAGE,2.0,HOMEIMPROVEMENT,A,15000,9.63,0,0.283,N,10,0.0273,0.283,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0,0.5524992588041076,569,High
28,57000,RENT,0.0,HOMEIMPROVEMENT,B,6800,10.65,0,0.1193,N,8,0.0127,0.1193,50-75k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.43140828399768044,641,Moderate
32,53100,MORTGAGE,14.0,MEDICAL,B,7500,11.26,0,0.1412,N,10,0.0159,0.1412,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.25496258433064134,747,Low
29,53200,MORTGAGE,7.0,HOMEIMPROVEMENT,C,1000,13.49,0,0.0188,Y,6,0.0025,0.0188,50-75k,26-35,Established(3-7y),Established(5-10y),1,0,0,0,0.28234714589963616,731,Low
32,53200,MORTGAGE,13.0,PERSONAL,A,5000,7.49,0,0.094,N,8,0.007,0.094,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.08614824223452118,848,Very Low
30,53208,MORTGAGE,5.0,EDUCATION,C,8500,13.48,0,0.1598,Y,5,0.0215,0.1598,50-75k,26-35,Established(3-7y),Building(2-5y),1,0,0,0,0.2616365592151651,743,Low
35,30000,RENT,0.0,EDUCATION,A,6475,5.42,0,0.2158,N,7,0.0117,0.2158,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.36750432379310155,679,Moderate
31,53329,MORTGAGE,6.0,HOMEIMPROVEMENT,A,8250,5.99,0,0.1547,N,9,0.0093,0.1547,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.21664388955390224,770,Low
29,53360,MORTGAGE,11.0,EDUCATION,A,10475,7.88,0,0.1963,N,9,0.0155,0.1963,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.16459742490320922,801,Very Low
27,53400,MORTGAGE,8.0,PERSONAL,B,4000,9.99,0,0.0749,N,6,0.0075,0.0749,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.11724834025550537,830,Very Low
32,53408,MORTGAGE,8.0,VENTURE,B,1400,10.99,0,0.0262,N,6,0.0029,0.0262,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.056347801295078576,866,Very Low
35,53500,MORTGAGE,3.0,MEDICAL,B,10000,9.91,0,0.1869,N,5,0.0185,0.1869,50-75k,26-35,Early(1-3y),Building(2-5y),0,0,0,0,0.2838973122035024,730,Low
29,53500,MORTGAGE,3.0,DEBTCONSOLIDATION,C,5000,13.49,0,0.0935,N,10,0.0126,0.0935,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0,0.32472827278835814,705,Low
29,18000,RENT,4.0,VENTURE,B,6400,10.37,1,0.3556,N,5,0.0369,0.3556,<25k,26-35,Established(3-7y),Building(2-5y),0,0,0,1,0.8325212561864291,400,Very High
27,47500,MORTGAGE,5.0,MEDICAL,A,13000,7.88,1,0.2737,N,8,0.0216,0.2737,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.42949863185901066,642,Moderate
35,53500,MORTGAGE,1.0,VENTURE,C,20000,12.53,0,0.3738,Y,7,0.0468,0.3738,50-75k,26-35,Unstable(<1y),Established(5-10y),1,0,0,0,0.4622403581966812,623,Moderate
34,53549,MORTGAGE,17.0,DEBTCONSOLIDATION,A,14200,6.99,0,0.2652,N,6,0.0185,0.2652,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.4008971105288112,659,Moderate
29,53590,MORTGAGE,2.0,HOMEIMPROVEMENT,B,11225,11.14,0,0.2095,N,7,0.0233,0.2095,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0,0.46594817732758226,620,Moderate
29,30000,RENT,2.0,EDUCATION,C,6400,12.87,0,0.2133,N,5,0.0275,0.2133,25-50k,26-35,Early(1-3y),Building(2-5y),0,0,0,1,0.6032994158486953,538,High
28,53796,MORTGAGE,12.0,HOMEIMPROVEMENT,B,7000,9.91,0,0.1301,N,8,0.0129,0.1301,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.2956053023277364,723,Low
28,31800,RENT,2.0,VENTURE,E,6400,16.82,1,0.2013,Y,5,0.0339,0.2013,25-50k,26-35,Early(1-3y),Building(2-5y),1,0,0,1,0.9190024309127024,349,Very High
30,53979,MORTGAGE,5.0,EDUCATION,B,25000,10.08,0,0.4631,N,7,0.0467,0.4631,50-75k,26-35,Established(3-7y),Established(5-10y),0,1,0,0,0.7074567330512878,476,Very High
29,31836,RENT,2.0,EDUCATION,D,6400,14.96,1,0.201,Y,5,0.0301,0.201,25-50k,26-35,Early(1-3y),Building(2-5y),1,0,0,1,0.9082820918203104,355,Very High
32,54000,MORTGAGE,4.0,MEDICAL,C,12000,15.27,0,0.2222,N,6,0.0339,0.2222,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.49937745244091086,600,Moderate
27,54000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,27575,10.99,0,0.5106,N,10,0.0561,0.5106,50-75k,26-35,Unstable(<1y),Established(5-10y),0,1,0,0,0.8972715457339144,362,Very High
29,34000,RENT,2.0,DEBTCONSOLIDATION,B,6400,6.0,0,0.1882,N,8,0.0113,0.1882,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.47281165250395946,616,Moderate
27,54000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,6000,14.27,0,0.1111,Y,7,0.0159,0.1111,50-75k,26-35,Unstable(<1y),Established(5-10y),1,0,0,0,0.36721704523548626,680,Low
29,54000,MORTGAGE,2.0,EDUCATION,C,2500,13.49,0,0.0463,Y,9,0.0062,0.0463,50-75k,26-35,Early(1-3y),Established(5-10y),1,0,0,0,0.15006260163554225,810,Very Low
33,48000,MORTGAGE,7.0,PERSONAL,B,7000,12.42,1,0.1458,N,5,0.0181,0.1458,25-50k,26-35,Established(3-7y),Building(2-5y),0,0,0,0,0.25413045803792716,748,Low
27,54000,MORTGAGE,4.0,MEDICAL,A,9000,6.62,0,0.1667,N,10,0.011,0.1667,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.17239600660262555,797,Very Low
27,35000,RENT,0.0,MEDICAL,A,6400,7.74,0,0.1829,N,5,0.0142,0.1829,25-50k,26-35,Unstable(<1y),Building(2-5y),0,0,0,1,0.42669310802684474,644,Moderate
30,36000,RENT,2.0,EDUCATION,B,6400,10.59,0,0.1778,N,9,0.0188,0.1778,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.39545523061673027,663,Moderate
30,54000,MORTGAGE,6.0,MEDICAL,A,5375,7.49,0,0.0995,N,5,0.0075,0.0995,50-75k,26-35,Established(3-7y),Building(2-5y),0,0,0,0,0.11168933045668522,833,Very Low
30,54000,MORTGAGE,14.0,EDUCATION,B,14500,10.65,0,0.2685,N,9,0.0286,0.2685,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.3308462272337143,701,Low
34,37000,RENT,2.0,EDUCATION,C,6400,13.61,0,0.173,N,9,0.0235,0.173,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.5007696631444598,600,Moderate
30,54000,MORTGAGE,13.0,MEDICAL,A,10000,7.9,0,0.1852,N,10,0.0146,0.1852,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.2234737515500798,766,Low
28,48000,MORTGAGE,13.0,PERSONAL,C,5000,15.27,1,0.1042,Y,5,0.0159,0.1042,25-50k,26-35,Stable(7y+),Building(2-5y),1,0,0,0,0.30865037136427886,715,Low
34,54000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,27000,7.9,0,0.5,N,5,0.0395,0.5,50-75k,26-35,Established(3-7y),Building(2-5y),0,1,0,0,0.8915044295217603,365,Very High
34,32000,RENT,0.0,HOMEIMPROVEMENT,D,6400,15.62,1,0.2,N,5,0.0312,0.2,25-50k,26-35,Unstable(<1y),Building(2-5y),0,0,0,1,0.9653050350293304,321,Very High
30,54000,MORTGAGE,0.0,VENTURE,A,9600,7.49,0,0.1778,N,8,0.0133,0.1778,50-75k,26-35,Unstable(<1y),Established(5-10y),0,0,0,0,0.0968217905407537,842,Very Low
28,42000,RENT,0.0,MEDICAL,A,6400,5.79,0,0.1524,N,6,0.0088,0.1524,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.2698023335737579,738,Low
33,54000,MORTGAGE,8.0,MEDICAL,A,3800,8.9,0,0.0704,N,7,0.0063,0.0704,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.10917693738998954,834,Very Low
34,43000,RENT,1.0,MEDICAL,A,6400,9.63,0,0.1488,N,5,0.0143,0.1488,25-50k,26-35,Unstable(<1y),Building(2-5y),0,0,0,1,0.36248934033374675,683,Low
32,54000,MORTGAGE,16.0,PERSONAL,A,11200,6.03,0,0.2074,N,9,0.0125,0.2074,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.18232173983723055,791,Very Low
30,54000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,4000,6.03,0,0.0741,N,5,0.0045,0.0741,50-75k,26-35,Unstable(<1y),Building(2-5y),0,0,0,0,0.11153143456196207,833,Very Low
35,54000,OWN,4.0,VENTURE,A,6000,6.62,0,0.1111,N,9,0.0074,0.1111,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.008871258381611135,895,Very Low
32,41000,RENT,2.0,MEDICAL,D,6400,15.65,1,0.1561,Y,6,0.0244,0.1561,25-50k,26-35,Early(1-3y),Established(5-10y),1,0,0,1,0.9132221613477699,352,Very High
33,54000,MORTGAGE,3.0,EDUCATION,C,10000,15.23,0,0.1852,Y,8,0.0282,0.1852,50-75k,26-35,Early(1-3y),Established(5-10y),1,0,0,0,0.3289106656436578,703,Low
27,54000,MORTGAGE,11.0,MEDICAL,A,4000,7.49,0,0.0741,N,8,0.0055,0.0741,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.09276063473159668,844,Very Low
32,50000,RENT,16.0,HOMEIMPROVEMENT,D,6400,15.31,0,0.128,Y,10,0.0196,0.128,25-50k,26-35,Stable(7y+),Established(5-10y),1,0,0,1,0.9239745752090203,346,Very High
30,50000,RENT,2.0,VENTURE,B,6400,11.71,0,0.128,N,6,0.015,0.128,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.21350222723015547,772,Low
28,54000,MORTGAGE,12.0,MEDICAL,A,4150,7.49,0,0.0769,N,6,0.0058,0.0769,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.09441849573190629,843,Very Low
32,50000,RENT,0.0,EDUCATION,C,6400,13.35,0,0.128,N,8,0.0171,0.128,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.3618950595283694,683,Low
33,54000,MORTGAGE,6.0,EDUCATION,B,2100,9.99,0,0.0389,N,6,0.0039,0.0389,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.07274087284036504,856,Very Low
27,50000,RENT,4.0,HOMEIMPROVEMENT,C,6400,13.23,0,0.128,Y,7,0.0169,0.128,25-50k,26-35,Established(3-7y),Established(5-10y),1,0,0,1,0.5910200518287435,545,High
29,54000,MORTGAGE,13.0,MEDICAL,B,12000,11.99,0,0.2222,N,8,0.0266,0.2222,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.3932490046905278,664,Moderate
28,56000,RENT,4.0,PERSONAL,A,6400,7.29,0,0.1143,N,9,0.0083,0.1143,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.16542546594318122,801,Very Low
34,56000,RENT,2.0,PERSONAL,C,6400,13.48,0,0.1143,Y,5,0.0154,0.1143,50-75k,26-35,Early(1-3y),Building(2-5y),1,0,0,1,0.3747280953192031,675,Moderate
32,57192,RENT,5.0,PERSONAL,A,6400,8.0,0,0.1119,N,5,0.009,0.1119,50-75k,26-35,Established(3-7y),Building(2-5y),0,0,0,1,0.17348379097198333,796,Very Low
34,54000,MORTGAGE,5.0,PERSONAL,A,3500,5.99,0,0.0648,N,6,0.0039,0.0648,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.051765378888074344,869,Very Low
33,58000,RENT,5.0,MEDICAL,A,6400,7.51,0,0.1103,N,8,0.0083,0.1103,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.19772801805594767,781,Very Low
32,54000,MORTGAGE,9.0,EDUCATION,B,3000,10.99,0,0.0556,N,7,0.0061,0.0556,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.0969161143846794,842,Very Low
27,58500,RENT,11.0,VENTURE,B,6400,12.53,0,0.1094,N,5,0.0137,0.1094,50-75k,26-35,Stable(7y+),Building(2-5y),0,0,0,1,0.19882737153190821,781,Very Low
29,54000,MORTGAGE,1.0,VENTURE,D,10000,16.89,0,0.1852,N,5,0.0313,0.1852,50-75k,26-35,Unstable(<1y),Building(2-5y),0,0,0,0,0.7247589703436028,465,Very High
32,54000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,10975,7.66,0,0.2032,N,7,0.0156,0.2032,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0,0.28191179902923164,731,Low
31,54000,MORTGAGE,4.0,VENTURE,A,6000,7.66,0,0.1111,N,6,0.0085,0.1111,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.05723285146355583,866,Very Low
28,64775,RENT,9.0,PERSONAL,C,6400,12.87,1,0.0988,Y,10,0.0127,0.0988,50-75k,26-35,Stable(7y+),Established(5-10y),1,0,0,1,0.3186722792744122,709,Low
33,66000,RENT,2.0,VENTURE,D,6400,14.96,1,0.097,N,7,0.0145,0.097,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.6864467468006922,488,High
35,69000,RENT,5.0,DEBTCONSOLIDATION,D,6400,16.77,1,0.0928,Y,8,0.0156,0.0928,50-75k,26-35,Established(3-7y),Established(5-10y),1,0,0,1,0.8860081113447036,368,Very High
29,75000,RENT,5.0,VENTURE,A,6400,7.49,0,0.0853,N,8,0.0064,0.0853,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.06860999812792706,859,Very Low
32,54000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,12000,7.66,0,0.2222,N,6,0.017,0.2222,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0,0.31779389385666806,709,Low
32,54000,MORTGAGE,6.0,EDUCATION,A,4800,7.49,0,0.0889,N,7,0.0067,0.0889,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.06561125231153456,861,Very Low
32,80000,RENT,1.0,MEDICAL,B,6400,10.99,0,0.08,N,10,0.0088,0.08,75-100k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.23720225691739413,758,Low
34,54000,MORTGAGE,5.0,MEDICAL,A,10000,7.29,0,0.1852,N,7,0.0135,0.1852,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.20785715485735362,775,Low
32,80000,RENT,0.0,MEDICAL,A,6400,7.88,0,0.08,N,8,0.0063,0.08,75-100k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.1444977249907263,813,Very Low
28,87000,RENT,7.0,VENTURE,B,6400,10.39,0,0.0736,N,6,0.0076,0.0736,75-100k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.10151600360231877,839,Very Low
30,90000,RENT,2.0,EDUCATION,A,6400,6.62,0,0.0711,N,7,0.0047,0.0711,75-100k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.06988830994403736,858,Very Low
28,54000,MORTGAGE,3.0,VENTURE,B,10000,9.99,0,0.1852,N,9,0.0185,0.1852,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0,0.1446215935724097,813,Very Low
34,90000,RENT,4.0,MEDICAL,B,6400,10.99,0,0.0711,N,7,0.0078,0.0711,75-100k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.21814866436477773,769,Low
32,95000,RENT,5.0,HOMEIMPROVEMENT,C,6400,11.54,0,0.0674,N,5,0.0078,0.0674,75-100k,26-35,Established(3-7y),Building(2-5y),0,0,0,1,0.35335110392811936,688,Low
29,96000,RENT,3.0,HOMEIMPROVEMENT,B,6400,11.49,0,0.0667,N,8,0.0077,0.0667,75-100k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.31869510462503486,709,Low
32,54000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5000,5.79,0,0.0926,N,6,0.0054,0.0926,50-75k,26-35,Unstable(<1y),Established(5-10y),0,0,0,0,0.0984317064937424,841,Very Low
28,54000,MORTGAGE,1.0,PERSONAL,A,11000,6.54,0,0.2037,N,9,0.0133,0.2037,50-75k,26-35,Unstable(<1y),Established(5-10y),0,0,0,0,0.18310580801414467,790,Very Low
28,54000,MORTGAGE,1.0,VENTURE,B,6250,9.99,0,0.1157,N,6,0.0116,0.1157,50-75k,26-35,Unstable(<1y),Established(5-10y),0,0,0,0,0.08947176759480956,846,Very Low
31,48000,MORTGAGE,15.0,PERSONAL,B,5000,10.36,1,0.1042,N,5,0.0108,0.1042,25-50k,26-35,Stable(7y+),Building(2-5y),0,0,0,0,0.15787857983802367,805,Very Low
31,54000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,6000,7.14,0,0.1111,N,5,0.0079,0.1111,50-75k,26-35,Stable(7y+),Building(2-5y),0,0,0,0,0.1407073286889147,816,Very Low
30,54000,MORTGAGE,12.0,MEDICAL,C,15000,14.72,0,0.2778,Y,9,0.0409,0.2778,50-75k,26-35,Stable(7y+),Established(5-10y),1,0,0,0,0.5584415296429253,565,High
28,54000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,11500,7.88,0,0.213,N,6,0.0168,0.213,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.30965023163578137,714,Low
32,54000,MORTGAGE,12.0,PERSONAL,A,3500,7.88,0,0.0648,N,6,0.0051,0.0648,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.07127000695309788,857,Very Low
28,54000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,1200,7.51,0,0.0222,N,7,0.0017,0.0222,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.09345209647377783,844,Very Low
34,54000,MORTGAGE,18.0,HOMEIMPROVEMENT,A,4000,6.39,0,0.0741,N,5,0.0047,0.0741,50-75k,26-35,Stable(7y+),Building(2-5y),0,0,0,0,0.11959658530894726,828,Very Low
27,54000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,2000,7.14,0,0.037,N,9,0.0026,0.037,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.0768279730502228,854,Very Low
27,27000,RENT,3.0,MEDICAL,B,6900,9.99,0,0.2556,N,7,0.0255,0.2556,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.733843298837449,460,Very High
31,48000,MORTGAGE,9.0,MEDICAL,A,8000,7.14,1,0.1667,N,8,0.0119,0.1667,25-50k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.1975719922673682,781,Very Low
30,39500,RENT,3.0,EDUCATION,A,6925,7.88,0,0.1753,N,9,0.0138,0.1753,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.2825946028233783,730,Low
30,54000,MORTGAGE,5.0,EDUCATION,A,5000,7.88,0,0.0926,N,5,0.0073,0.0926,50-75k,26-35,Established(3-7y),Building(2-5y),0,0,0,0,0.07199117999240572,857,Very Low
28,54000,MORTGAGE,2.0,EDUCATION,B,9250,11.36,0,0.1713,N,10,0.0195,0.1713,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0,0.20528541449839224,777,Low
32,43000,RENT,2.0,MEDICAL,B,6950,9.91,0,0.1616,N,9,0.016,0.1616,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.4238372868036651,646,Moderate
29,54000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,5000,7.14,0,0.0926,N,5,0.0066,0.0926,50-75k,26-35,Early(1-3y),Building(2-5y),0,0,0,0,0.12035895827815322,828,Very Low
34,54000,OWN,8.0,MEDICAL,B,5000,10.62,0,0.0926,N,7,0.0098,0.0926,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.035849415214226535,878,Very Low
35,25200,RENT,0.0,PERSONAL,E,7000,15.68,1,0.2778,Y,7,0.0436,0.2778,25-50k,26-35,Unstable(<1y),Established(5-10y),1,0,0,1,0.9749982166889368,315,Very High
33,54000,MORTGAGE,7.0,VENTURE,C,7500,13.22,0,0.1389,N,10,0.0184,0.1389,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.17313287233846752,796,Very Low
27,54000,OWN,2.0,HOMEIMPROVEMENT,B,9600,12.18,0,0.1778,N,8,0.0217,0.1778,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,0,0.11935448009362906,828,Very Low
29,26280,RENT,0.0,EDUCATION,B,7000,10.99,0,0.2664,N,9,0.0293,0.2664,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.6747214289657939,495,High
28,54000,MORTGAGE,9.0,EDUCATION,A,10000,8.59,0,0.1852,N,8,0.0159,0.1852,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.16057816281343837,804,Very Low
29,27000,RENT,4.0,VENTURE,C,7000,13.72,0,0.2593,N,7,0.0356,0.2593,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.6504437761842748,510,High
32,27600,RENT,0.0,MEDICAL,A,7000,6.54,0,0.2536,N,9,0.0166,0.2536,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.6420398377598978,515,High
32,54000,MORTGAGE,16.0,MEDICAL,A,10000,7.74,0,0.1852,N,7,0.0143,0.1852,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.220251394512881,768,Low
27,27720,RENT,1.0,EDUCATION,B,7000,10.95,0,0.2525,N,6,0.0277,0.2525,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.6331874469317431,520,High
30,28000,RENT,1.0,PERSONAL,C,7000,13.22,0,0.25,Y,10,0.0331,0.25,25-50k,26-35,Unstable(<1y),Established(5-10y),1,0,0,1,0.7372061551727105,458,Very High
30,54000,MORTGAGE,8.0,PERSONAL,A,5000,8.0,0,0.0926,N,8,0.0074,0.0926,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.0906604186162671,846,Very Low
29,54000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,12000,9.32,0,0.2222,N,7,0.0207,0.2222,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.3563837722882865,686,Low
34,28704,RENT,0.0,MEDICAL,A,7000,9.32,0,0.2439,N,10,0.0227,0.2439,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.6603387339058651,504,High
32,54000,MORTGAGE,9.0,VENTURE,C,13000,12.53,0,0.2407,N,10,0.0302,0.2407,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.2705493340206349,738,Low
32,28800,RENT,3.0,MEDICAL,A,7000,7.51,0,0.2431,N,10,0.0183,0.2431,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.6240289208021547,526,High
27,29004,RENT,6.0,DEBTCONSOLIDATION,A,7000,6.03,0,0.2413,N,10,0.0146,0.2413,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.6392174610399113,516,High
31,29736,RENT,4.0,EDUCATION,A,7000,6.92,0,0.2354,N,8,0.0163,0.2354,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.4652718937161769,621,Moderate
27,30000,RENT,5.0,MEDICAL,D,7000,15.62,1,0.2333,N,6,0.0364,0.2333,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.9599280342801371,324,Very High
31,30000,RENT,5.0,MEDICAL,B,7000,11.99,0,0.2333,N,8,0.028,0.2333,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.7035025290045374,478,Very High
33,54072,MORTGAGE,1.0,DEBTCONSOLIDATION,A,3000,6.99,0,0.0555,N,7,0.0039,0.0555,50-75k,26-35,Unstable(<1y),Established(5-10y),0,0,0,0,0.08575569063658221,849,Very Low
34,54072,MORTGAGE,12.0,PERSONAL,B,7000,11.89,0,0.1295,N,9,0.0154,0.1295,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.20641086394678387,776,Low
28,54080,MORTGAGE,7.0,HOMEIMPROVEMENT,B,13750,11.14,0,0.2543,N,7,0.0283,0.2543,50-75k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.5454626916884319,573,High
27,30000,RENT,2.0,DEBTCONSOLIDATION,B,7000,10.37,0,0.2333,N,7,0.0242,0.2333,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.7166315157352725,470,Very High
